,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
392,567,STAU2,ENSG00000040341,0.0,1.0,1.0,3,0
393,568,SLC66A1,ENSG00000040487,0.0,1.0,1.0,3,0
394,569,CTNS,ENSG00000040531,0.0,1.0,1.0,2,0
395,571,PHF23,ENSG00000040633,0.0,1.0,1.0,6,0
396,573,INPP4A,ENSG00000040933,0.0,1.0,1.0,14,0
397,574,RAB27B,ENSG00000041353,0.0,1.0,1.0,2,0
398,575,PSMA4,ENSG00000041357,0.0,1.0,1.0,36,0
399,577,LSG1,ENSG00000041802,0.0,1.0,1.0,4,0
400,579,TNC,ENSG00000041982,0.0,1.0,1.0,1,0
401,580,THAP3,ENSG00000041988,0.0,1.0,1.0,1,0
402,582,TDP1,ENSG00000042088,0.0,1.0,1.0,1,0
403,583,AIFM2,ENSG00000042286,0.0,1.0,1.0,1,0
404,584,SPATA7,ENSG00000042317,0.0,1.0,1.0,1,0
405,585,MED17,ENSG00000042429,0.0,1.0,1.0,3,0
406,586,RETSAT,ENSG00000042445,0.0,1.0,1.0,4,0
407,587,CAPG,ENSG00000042493,0.0,1.0,1.0,34,0
408,588,AP2S1,ENSG00000042753,0.0,1.0,1.0,21,0
409,589,USH2A,ENSG00000042781,0.0,1.0,1.0,1,0
410,592,ADAM28,ENSG00000042980,0.0,1.0,1.0,1,0
411,594,DCUN1D1,ENSG00000043093,0.0,1.0,1.0,7,0
412,595,JADE2,ENSG00000043143,0.0,1.0,1.0,2,0
413,597,LCP2,ENSG00000043462,0.0,1.0,1.0,30,0
414,602,CTNNA1,ENSG00000044115,0.0,1.0,1.0,35,0
415,603,PHKA2,ENSG00000044446,0.0,1.0,1.0,3,0
416,604,CNTLN,ENSG00000044459,0.0,1.0,1.0,9,0
417,606,HSPA5,ENSG00000044574,0.0,1.0,1.0,43,0
418,608,GEMIN8,ENSG00000046647,0.0,1.0,1.0,3,0
419,609,OFD1,ENSG00000046651,0.0,1.0,1.0,8,0
420,610,GPM6B,ENSG00000046653,0.0,1.0,1.0,2,0
421,613,WDR37,ENSG00000047056,0.0,1.0,1.0,9,0
422,614,YTHDC2,ENSG00000047188,0.0,1.0,1.0,11,0
423,615,CTPS2,ENSG00000047230,0.0,1.0,1.0,1,0
424,616,ATP6V1H,ENSG00000047249,0.0,1.0,1.0,8,0
425,617,POLR2B,ENSG00000047315,0.0,1.0,1.0,11,0
426,618,ATOSA,ENSG00000047346,0.0,1.0,1.0,1,0
427,619,ARAP2,ENSG00000047365,0.0,1.0,1.0,13,0
428,620,TPR,ENSG00000047410,0.0,1.0,1.0,23,0
429,622,KATNIP,ENSG00000047578,0.0,1.0,1.0,1,0
430,623,DTNBP1,ENSG00000047579,0.0,1.0,1.0,14,0
431,626,C12orf4,ENSG00000047621,0.0,1.0,1.0,6,0
432,627,SCML1,ENSG00000047634,0.0,1.0,1.0,2,0
433,628,WWC3,ENSG00000047644,0.0,1.0,1.0,13,0
434,631,MAP4,ENSG00000047849,0.0,1.0,1.0,16,0
435,632,GOPC,ENSG00000047932,0.0,1.0,1.0,5,0
436,634,USP28,ENSG00000048028,0.0,1.0,1.0,4,0
437,635,HDAC9,ENSG00000048052,0.0,1.0,1.0,3,0
438,636,TSPAN17,ENSG00000048140,0.0,1.0,1.0,5,0
439,637,NOP16,ENSG00000048162,0.0,1.0,1.0,2,0
440,638,CC2D2A,ENSG00000048342,0.0,1.0,1.0,1,0
441,639,RRM2B,ENSG00000048392,0.0,1.0,1.0,6,0
442,640,ZNF800,ENSG00000048405,0.0,1.0,1.0,10,0
443,641,TNFRSF17,ENSG00000048462,0.0,1.0,1.0,2,0
444,642,SNX29,ENSG00000048471,0.0,1.0,1.0,11,0
445,644,MRPS10,ENSG00000048544,0.0,1.0,1.0,7,0
446,646,RSF1,ENSG00000048649,0.0,1.0,1.0,16,0
447,647,VPS13D,ENSG00000048707,0.0,1.0,1.0,18,0
448,648,CELF2,ENSG00000048740,0.0,1.0,1.0,31,0
449,649,FAM120A,ENSG00000048828,0.0,1.0,1.0,42,0
450,650,R3HDM1,ENSG00000048991,0.0,1.0,1.0,8,0
451,651,COL9A2,ENSG00000049089,0.0,1.0,1.0,1,0
452,652,KITLG,ENSG00000049130,0.0,1.0,1.0,1,0
453,653,ERCC8,ENSG00000049167,0.0,1.0,1.0,2,0
454,655,H6PD,ENSG00000049239,0.0,1.0,1.0,9,0
455,656,VAMP3,ENSG00000049245,0.0,1.0,1.0,23,0
456,662,RCN1,ENSG00000049449,0.0,1.0,1.0,3,0
457,664,RFC2,ENSG00000049541,0.0,1.0,1.0,4,0
458,665,ARID1B,ENSG00000049618,0.0,1.0,1.0,18,0
459,666,CLPTM1L,ENSG00000049656,0.0,1.0,1.0,7,0
460,667,NEDD4L,ENSG00000049759,0.0,1.0,1.0,7,0
461,669,PPP1R3F,ENSG00000049769,0.0,1.0,1.0,1,0
462,670,HEXB,ENSG00000049860,0.0,1.0,1.0,26,0
463,671,PTCD2,ENSG00000049883,0.0,1.0,1.0,2,0
464,673,JKAMP,ENSG00000050130,0.0,1.0,1.0,5,0
465,675,ARHGEF5,ENSG00000050327,0.0,1.0,1.0,1,0
466,676,NFE2L3,ENSG00000050344,0.0,1.0,1.0,3,0
467,677,MCUR1,ENSG00000050393,0.0,1.0,1.0,2,0
468,678,LIMA1,ENSG00000050405,0.0,1.0,1.0,3,0
469,679,LETMD1,ENSG00000050426,0.0,1.0,1.0,4,0
470,680,SLC4A8,ENSG00000050438,0.0,1.0,1.0,1,0
471,684,MAPK9,ENSG00000050748,0.0,1.0,1.0,5,0
472,685,COL23A1,ENSG00000050767,0.0,1.0,1.0,1,0
473,687,FHIP1B,ENSG00000051009,0.0,1.0,1.0,2,0
474,688,HERPUD1,ENSG00000051108,0.0,1.0,1.0,15,0
475,689,HOMER3,ENSG00000051128,0.0,1.0,1.0,7,0
476,690,RAD51,ENSG00000051180,0.0,1.0,1.0,1,0
477,691,POLQ,ENSG00000051341,0.0,1.0,1.0,1,0
478,692,PIK3CB,ENSG00000051382,0.0,1.0,1.0,16,0
479,693,CYBA,ENSG00000051523,0.0,1.0,1.0,59,0
480,694,THOC3,ENSG00000051596,0.0,1.0,1.0,1,0
481,695,HEBP2,ENSG00000051620,0.0,1.0,1.0,24,0
482,696,MPHOSPH9,ENSG00000051825,0.0,1.0,1.0,2,0
483,699,SIKE1,ENSG00000052723,0.0,1.0,1.0,7,0
484,700,RRP12,ENSG00000052749,0.0,1.0,1.0,17,0
485,701,FNIP2,ENSG00000052795,0.0,1.0,1.0,8,0
486,702,MSMO1,ENSG00000052802,0.0,1.0,1.0,4,0
487,703,TTC17,ENSG00000052841,0.0,1.0,1.0,11,0
488,706,FOXN3,ENSG00000053254,0.0,1.0,1.0,29,0
489,707,METTL24,ENSG00000053328,0.0,1.0,1.0,1,0
490,708,AKR7A2,ENSG00000053371,0.0,1.0,1.0,6,0
491,709,MRTO4,ENSG00000053372,0.0,1.0,1.0,4,0
492,710,NNAT,ENSG00000053438,0.0,1.0,1.0,1,0
493,711,USE1,ENSG00000053501,0.0,1.0,1.0,5,0
494,713,NRIP2,ENSG00000053702,0.0,1.0,1.0,1,0
495,715,AP5M1,ENSG00000053770,0.0,1.0,1.0,4,0
496,716,ANAPC4,ENSG00000053900,0.0,1.0,1.0,4,0
497,717,KCNQ1,ENSG00000053918,0.0,1.0,1.0,11,0
498,718,TRAPPC3,ENSG00000054116,0.0,1.0,1.0,8,0
499,719,THRAP3,ENSG00000054118,0.0,1.0,1.0,20,0
500,720,PHPT1,ENSG00000054148,0.0,1.0,1.0,7,0
501,722,LY75,ENSG00000054219,0.0,1.0,1.0,3,0
502,723,ARID4B,ENSG00000054267,0.0,1.0,1.0,25,0
503,724,OPN3,ENSG00000054277,0.0,1.0,1.0,2,0
504,725,SDCCAG8,ENSG00000054282,0.0,1.0,1.0,12,0
505,728,KIF1B,ENSG00000054523,0.0,1.0,1.0,17,0
506,730,TBC1D22A,ENSG00000054611,0.0,1.0,1.0,11,0
507,731,SYNE2,ENSG00000054654,0.0,1.0,1.0,12,0
508,737,FAM168A,ENSG00000054965,0.0,1.0,1.0,5,0
509,738,RELT,ENSG00000054967,0.0,1.0,1.0,5,0
510,739,GALC,ENSG00000054983,0.0,1.0,1.0,6,0
511,740,NOP58,ENSG00000055044,0.0,1.0,1.0,6,0
512,741,SZRD1,ENSG00000055070,0.0,1.0,1.0,12,0
513,743,CUL1,ENSG00000055130,0.0,1.0,1.0,21,0
514,744,FAM114A2,ENSG00000055147,0.0,1.0,1.0,2,0
515,745,CYFIP2,ENSG00000055163,0.0,1.0,1.0,17,0
516,746,TAB2,ENSG00000055208,0.0,1.0,1.0,15,0
517,747,GINM1,ENSG00000055211,0.0,1.0,1.0,5,0
518,748,EIF2AK2,ENSG00000055332,0.0,1.0,1.0,33,0
519,749,USP36,ENSG00000055483,0.0,1.0,1.0,3,0
520,750,KMT2C,ENSG00000055609,0.0,1.0,1.0,35,0
521,753,PUM2,ENSG00000055917,0.0,1.0,1.0,22,0
522,754,MRPL43,ENSG00000055950,0.0,1.0,1.0,6,0
523,757,HPF1,ENSG00000056050,0.0,1.0,1.0,3,0
524,758,ZFR,ENSG00000056097,0.0,1.0,1.0,19,0
525,759,ZNF280C,ENSG00000056277,0.0,1.0,1.0,1,0
526,762,TRAF1,ENSG00000056558,0.0,1.0,1.0,1,0
527,763,RC3H2,ENSG00000056586,0.0,1.0,1.0,6,0
528,765,TRAF3IP2,ENSG00000056972,0.0,1.0,1.0,1,0
529,769,SOAT1,ENSG00000057252,0.0,1.0,1.0,10,0
530,773,GDI2,ENSG00000057608,0.0,1.0,1.0,53,0
531,774,PRDM1,ENSG00000057657,0.0,1.0,1.0,3,0
532,775,ATG5,ENSG00000057663,0.0,1.0,1.0,5,0
533,776,TMCC3,ENSG00000057704,0.0,1.0,1.0,2,0
534,777,PITHD1,ENSG00000057757,0.0,1.0,1.0,7,0
535,778,MTA3,ENSG00000057935,0.0,1.0,1.0,1,0
536,779,USP13,ENSG00000058056,0.0,1.0,1.0,1,0
537,780,ATP11B,ENSG00000058063,0.0,1.0,1.0,9,0
538,782,CDK14,ENSG00000058091,0.0,1.0,1.0,3,0
539,783,SEC61A1,ENSG00000058262,0.0,1.0,1.0,10,0
540,784,PPP1R12A,ENSG00000058272,0.0,1.0,1.0,30,0
541,787,CROCC,ENSG00000058453,0.0,1.0,1.0,1,0
542,788,POLR3E,ENSG00000058600,0.0,1.0,1.0,1,0
543,789,ATP2B4,ENSG00000058668,0.0,1.0,1.0,15,0
544,790,ZC3H11A,ENSG00000058673,0.0,1.0,1.0,23,0
545,791,RIOK2,ENSG00000058729,0.0,1.0,1.0,1,0
546,792,YIPF1,ENSG00000058799,0.0,1.0,1.0,6,0
547,793,NDC1,ENSG00000058804,0.0,1.0,1.0,1,0
548,794,DGKG,ENSG00000058866,0.0,1.0,1.0,4,0
549,795,FLYWCH1,ENSG00000059122,0.0,1.0,1.0,3,0
550,796,UNKL,ENSG00000059145,0.0,1.0,1.0,1,0
551,797,TBXAS1,ENSG00000059377,0.0,1.0,1.0,21,0
552,798,PARP12,ENSG00000059378,0.0,1.0,1.0,12,0
553,799,ALDH18A1,ENSG00000059573,0.0,1.0,1.0,2,0
554,800,TARBP1,ENSG00000059588,0.0,1.0,1.0,2,0
555,801,GATB,ENSG00000059691,0.0,1.0,1.0,2,0
556,802,MXD1,ENSG00000059728,0.0,1.0,1.0,27,0
557,803,CDK17,ENSG00000059758,0.0,1.0,1.0,5,0
558,804,DNAJC25,ENSG00000059769,0.0,1.0,1.0,3,0
559,805,SLC2A3,ENSG00000059804,0.0,1.0,1.0,47,0
560,807,CTDP1,ENSG00000060069,0.0,1.0,1.0,3,0
561,808,YBX3,ENSG00000060138,0.0,1.0,1.0,28,0
562,809,STYK1,ENSG00000060140,0.0,1.0,1.0,1,0
563,810,WNK1,ENSG00000060237,0.0,1.0,1.0,38,0
564,811,CCAR1,ENSG00000060339,0.0,1.0,1.0,19,0
565,812,OGFR,ENSG00000060491,0.0,1.0,1.0,11,0
566,813,GNA15,ENSG00000060558,0.0,1.0,1.0,13,0
567,815,PIGV,ENSG00000060642,0.0,1.0,1.0,1,0
568,817,SNRNP40,ENSG00000060688,0.0,1.0,1.0,1,0
569,819,COL11A1,ENSG00000060718,0.0,1.0,1.0,1,0
570,820,QSER1,ENSG00000060749,0.0,1.0,1.0,8,0
571,821,MPC1,ENSG00000060762,0.0,1.0,1.0,9,0
572,822,ACAA1,ENSG00000060971,0.0,1.0,1.0,6,0
573,823,BCAT1,ENSG00000060982,0.0,1.0,1.0,1,0
574,824,HDAC7,ENSG00000061273,0.0,1.0,1.0,11,0
575,828,SPAG4,ENSG00000061656,0.0,1.0,1.0,2,0
576,829,NCKAP1,ENSG00000061676,0.0,1.0,1.0,1,0
577,830,MRPS35,ENSG00000061794,0.0,1.0,1.0,8,0
578,832,SFSWAP,ENSG00000061936,0.0,1.0,1.0,8,0
579,833,TNK2,ENSG00000061938,0.0,1.0,1.0,11,0
580,834,MON2,ENSG00000061987,0.0,1.0,1.0,8,0
581,835,CDH3,ENSG00000062038,0.0,1.0,1.0,1,0
582,837,GPBP1,ENSG00000062194,0.0,1.0,1.0,16,0
583,838,DGAT2,ENSG00000062282,0.0,1.0,1.0,5,0
584,840,CS,ENSG00000062485,0.0,1.0,1.0,10,0
585,842,MRPS24,ENSG00000062582,0.0,1.0,1.0,1,0
586,843,ELMO2,ENSG00000062598,0.0,1.0,1.0,7,0
587,844,WAPL,ENSG00000062650,0.0,1.0,1.0,22,0
588,845,VMP1,ENSG00000062716,0.0,1.0,1.0,32,0
589,846,APPBP2,ENSG00000062725,0.0,1.0,1.0,6,0
590,847,POLD1,ENSG00000062822,0.0,1.0,1.0,1,0
591,849,EIF4B,ENSG00000063046,0.0,1.0,1.0,35,0
592,851,BICRA,ENSG00000063169,0.0,1.0,1.0,4,0
593,853,RPL18,ENSG00000063177,0.0,1.0,1.0,68,0
594,854,CA11,ENSG00000063180,0.0,1.0,1.0,1,0
595,856,U2AF2,ENSG00000063244,0.0,1.0,1.0,10,0
596,857,EPN1,ENSG00000063245,0.0,1.0,1.0,4,0
597,858,MED29,ENSG00000063322,0.0,1.0,1.0,10,0
598,861,ZNF275,ENSG00000063587,0.0,1.0,1.0,1,0
599,862,MTMR1,ENSG00000063601,0.0,1.0,1.0,2,0
600,864,ADCK1,ENSG00000063761,0.0,1.0,1.0,3,0
601,865,HAGH,ENSG00000063854,0.0,1.0,1.0,7,0
602,866,RNF4,ENSG00000063978,0.0,1.0,1.0,11,0
603,867,CASP8,ENSG00000064012,0.0,1.0,1.0,6,0
604,869,INTS13,ENSG00000064102,0.0,1.0,1.0,3,0
605,870,TM7SF3,ENSG00000064115,0.0,1.0,1.0,9,0
606,872,SPA17,ENSG00000064199,0.0,1.0,1.0,1,0
607,873,TSPAN32,ENSG00000064201,0.0,1.0,1.0,9,0
608,876,ST3GAL6,ENSG00000064225,0.0,1.0,1.0,6,0
609,880,TAF2,ENSG00000064313,0.0,1.0,1.0,4,0
610,881,HIPK2,ENSG00000064393,0.0,1.0,1.0,11,0
611,882,TNPO3,ENSG00000064419,0.0,1.0,1.0,6,0
612,884,RFXANK,ENSG00000064490,0.0,1.0,1.0,2,0
613,885,TMEM161A,ENSG00000064545,0.0,1.0,1.0,4,0
614,886,LPAR2,ENSG00000064547,0.0,1.0,1.0,8,0
615,887,CTSA,ENSG00000064601,0.0,1.0,1.0,42,0
616,888,SUGP2,ENSG00000064607,0.0,1.0,1.0,8,0
617,889,SLC12A2,ENSG00000064651,0.0,1.0,1.0,2,0
618,890,SNX24,ENSG00000064652,0.0,1.0,1.0,1,0
619,892,CNN2,ENSG00000064666,0.0,1.0,1.0,15,0
620,893,ABCA7,ENSG00000064687,0.0,1.0,1.0,6,0
621,894,SNCAIP,ENSG00000064692,0.0,1.0,1.0,1,0
622,895,DDX20,ENSG00000064703,0.0,1.0,1.0,2,0
623,896,BTBD1,ENSG00000064726,0.0,1.0,1.0,7,0
624,897,FAR2,ENSG00000064763,0.0,1.0,1.0,1,0
625,900,CHI3L2,ENSG00000064886,0.0,1.0,1.0,1,0
626,901,SBNO2,ENSG00000064932,0.0,1.0,1.0,7,0
627,902,PMS1,ENSG00000064933,0.0,1.0,1.0,2,0
628,903,HMG20B,ENSG00000064961,0.0,1.0,1.0,11,0
629,904,CALCRL,ENSG00000064989,0.0,1.0,1.0,1,0
630,905,TAF11,ENSG00000064995,0.0,1.0,1.0,5,0
631,906,ANKS1A,ENSG00000064999,0.0,1.0,1.0,8,0
632,907,AP3D1,ENSG00000065000,0.0,1.0,1.0,24,0
633,908,ZNF76,ENSG00000065029,0.0,1.0,1.0,7,0
634,909,NHERF2,ENSG00000065054,0.0,1.0,1.0,1,0
635,910,NTHL1,ENSG00000065057,0.0,1.0,1.0,1,0
636,911,BLTP3A,ENSG00000065060,0.0,1.0,1.0,4,0
637,912,GNAI3,ENSG00000065135,0.0,1.0,1.0,21,0
638,913,IPO5,ENSG00000065150,0.0,1.0,1.0,7,0
639,914,OAT,ENSG00000065154,0.0,1.0,1.0,11,0
640,915,WDR3,ENSG00000065183,0.0,1.0,1.0,3,0
641,916,PKN2,ENSG00000065243,0.0,1.0,1.0,6,0
642,917,WDR18,ENSG00000065268,0.0,1.0,1.0,6,0
643,918,TRAM2,ENSG00000065308,0.0,1.0,1.0,5,0
644,922,DGKA,ENSG00000065357,0.0,1.0,1.0,12,0
645,924,ROPN1,ENSG00000065371,0.0,1.0,1.0,1,0
646,925,ANKRD44,ENSG00000065413,0.0,1.0,1.0,9,0
647,926,KARS1,ENSG00000065427,0.0,1.0,1.0,21,0
648,927,ADAT1,ENSG00000065457,0.0,1.0,1.0,3,0
649,928,PDIA5,ENSG00000065485,0.0,1.0,1.0,2,0
650,929,TBC1D22B,ENSG00000065491,0.0,1.0,1.0,4,0
651,930,NDUFB4,ENSG00000065518,0.0,1.0,1.0,9,0
652,931,SPEN,ENSG00000065526,0.0,1.0,1.0,23,0
653,932,MYLK,ENSG00000065534,0.0,1.0,1.0,1,0
654,933,ZC3H15,ENSG00000065548,0.0,1.0,1.0,10,0
655,934,MAP2K4,ENSG00000065559,0.0,1.0,1.0,8,0
656,935,PACC1,ENSG00000065600,0.0,1.0,1.0,2,0
657,937,SLK,ENSG00000065613,0.0,1.0,1.0,20,0
658,938,CYB5R4,ENSG00000065615,0.0,1.0,1.0,21,0
659,940,GSTO2,ENSG00000065621,0.0,1.0,1.0,1,0
660,944,ASB1,ENSG00000065802,0.0,1.0,1.0,2,0
661,945,FAM107B,ENSG00000065809,0.0,1.0,1.0,21,0
662,946,ME1,ENSG00000065833,0.0,1.0,1.0,3,0
663,947,TBC1D1,ENSG00000065882,0.0,1.0,1.0,21,0
664,948,CDK13,ENSG00000065883,0.0,1.0,1.0,15,0
665,949,MTHFD2,ENSG00000065911,0.0,1.0,1.0,13,0
666,951,FOXJ2,ENSG00000065970,0.0,1.0,1.0,4,0
667,952,YBX1,ENSG00000065978,0.0,1.0,1.0,47,0
668,953,PDE4A,ENSG00000065989,0.0,1.0,1.0,6,0
669,954,PPP2R5A,ENSG00000066027,0.0,1.0,1.0,21,0
670,956,ELAVL1,ENSG00000066044,0.0,1.0,1.0,10,0
671,958,DIP2B,ENSG00000066084,0.0,1.0,1.0,15,0
672,959,SMARCD1,ENSG00000066117,0.0,1.0,1.0,5,0
673,960,KDM4A,ENSG00000066135,0.0,1.0,1.0,6,0
674,961,NFYC,ENSG00000066136,0.0,1.0,1.0,11,0
675,963,SLC9A3,ENSG00000066230,0.0,1.0,1.0,1,0
676,965,ASPM,ENSG00000066279,0.0,1.0,1.0,1,0
677,966,CD84,ENSG00000066294,0.0,1.0,1.0,13,0
678,967,ELOVL1,ENSG00000066322,0.0,1.0,1.0,2,0
679,968,SPI1,ENSG00000066336,0.0,1.0,1.0,19,0
680,969,POLR1H,ENSG00000066379,0.0,1.0,1.0,2,0
681,972,ZBTB11,ENSG00000066422,0.0,1.0,1.0,9,0
682,973,ATXN3,ENSG00000066427,0.0,1.0,1.0,3,0
683,974,GOLGA5,ENSG00000066455,0.0,1.0,1.0,10,0
684,977,ISOC1,ENSG00000066583,0.0,1.0,1.0,1,0
685,980,THUMPD1,ENSG00000066654,0.0,1.0,1.0,13,0
686,983,ATG2B,ENSG00000066739,0.0,1.0,1.0,4,0
687,984,ARFGEF1,ENSG00000066777,0.0,1.0,1.0,17,0
688,986,ZFAT,ENSG00000066827,0.0,1.0,1.0,2,0
689,987,MTFR1,ENSG00000066855,0.0,1.0,1.0,1,0
690,989,FECH,ENSG00000066926,0.0,1.0,1.0,2,0
691,990,MYO9A,ENSG00000066933,0.0,1.0,1.0,4,0
692,991,DDX3Y,ENSG00000067048,0.0,1.0,1.0,24,0
693,992,PFKP,ENSG00000067057,0.0,1.0,1.0,9,0
694,993,IDI1,ENSG00000067064,0.0,1.0,1.0,9,0
695,994,SP100,ENSG00000067066,0.0,1.0,1.0,39,0
696,995,KLF6,ENSG00000067082,0.0,1.0,1.0,76,0
697,998,TRAM1,ENSG00000067167,0.0,1.0,1.0,19,0
698,1000,TNFRSF1A,ENSG00000067182,0.0,1.0,1.0,23,0
699,1002,EVI5,ENSG00000067208,0.0,1.0,1.0,10,0
700,1004,PKM,ENSG00000067225,0.0,1.0,1.0,74,0
701,1005,DHX29,ENSG00000067248,0.0,1.0,1.0,21,0
702,1006,DNTTIP2,ENSG00000067334,0.0,1.0,1.0,25,0
703,1007,METTL22,ENSG00000067365,0.0,1.0,1.0,3,0
704,1008,TP53BP1,ENSG00000067369,0.0,1.0,1.0,4,0
705,1010,RRP15,ENSG00000067533,0.0,1.0,1.0,1,0
706,1011,RHOA,ENSG00000067560,0.0,1.0,1.0,62,0
707,1012,DHX8,ENSG00000067596,0.0,1.0,1.0,9,0
708,1014,ZFY,ENSG00000067646,0.0,1.0,1.0,1,0
709,1015,IARS2,ENSG00000067704,0.0,1.0,1.0,7,0
710,1018,IDH3G,ENSG00000067829,0.0,1.0,1.0,14,0
711,1019,ROGDI,ENSG00000067836,0.0,1.0,1.0,12,0
712,1022,ROCK1,ENSG00000067900,0.0,1.0,1.0,37,0
713,1023,CBFB,ENSG00000067955,0.0,1.0,1.0,6,0
714,1024,PDK3,ENSG00000067992,0.0,1.0,1.0,2,0
715,1025,HYAL2,ENSG00000068001,0.0,1.0,1.0,1,0
716,1026,HDAC4,ENSG00000068024,0.0,1.0,1.0,9,0
717,1027,RASSF1,ENSG00000068028,0.0,1.0,1.0,3,0
718,1029,IFI35,ENSG00000068079,0.0,1.0,1.0,11,0
719,1030,HEATR6,ENSG00000068097,0.0,1.0,1.0,2,0
720,1031,COASY,ENSG00000068120,0.0,1.0,1.0,7,0
721,1032,PLEKHH3,ENSG00000068137,0.0,1.0,1.0,1,0
722,1033,MEF2A,ENSG00000068305,0.0,1.0,1.0,18,0
723,1034,OTUD5,ENSG00000068308,0.0,1.0,1.0,8,0
724,1035,TFE3,ENSG00000068323,0.0,1.0,1.0,11,0
725,1036,TBC1D25,ENSG00000068354,0.0,1.0,1.0,3,0
726,1037,ACSL4,ENSG00000068366,0.0,1.0,1.0,24,0
727,1038,INPP5A,ENSG00000068383,0.0,1.0,1.0,2,0
728,1039,GPKOW,ENSG00000068394,0.0,1.0,1.0,4,0
729,1040,GRIPAP1,ENSG00000068400,0.0,1.0,1.0,15,0
730,1041,FTSJ1,ENSG00000068438,0.0,1.0,1.0,1,0
731,1042,PRR11,ENSG00000068489,0.0,1.0,1.0,2,0
732,1044,ATP11A,ENSG00000068650,0.0,1.0,1.0,27,0
733,1045,POLR1A,ENSG00000068654,0.0,1.0,1.0,5,0
734,1046,LAPTM4A,ENSG00000068697,0.0,1.0,1.0,26,0
735,1047,TTC7A,ENSG00000068724,0.0,1.0,1.0,16,0
736,1048,IP6K2,ENSG00000068745,0.0,1.0,1.0,10,0
737,1050,SRBD1,ENSG00000068784,0.0,1.0,1.0,6,0
738,1051,KIF2A,ENSG00000068796,0.0,1.0,1.0,13,0
739,1052,RASGRP2,ENSG00000068831,0.0,1.0,1.0,9,0
740,1053,PSME4,ENSG00000068878,0.0,1.0,1.0,11,0
741,1054,IFT80,ENSG00000068885,0.0,1.0,1.0,1,0
742,1055,SIRT2,ENSG00000068903,0.0,1.0,1.0,7,0
743,1056,ERLEC1,ENSG00000068912,0.0,1.0,1.0,13,0
744,1057,PPP2R5B,ENSG00000068971,0.0,1.0,1.0,3,0
745,1058,PYGM,ENSG00000068976,0.0,1.0,1.0,2,0
746,1062,MAST4,ENSG00000069020,0.0,1.0,1.0,1,0
747,1066,NUP133,ENSG00000069248,0.0,1.0,1.0,6,0
748,1067,NUCKS1,ENSG00000069275,0.0,1.0,1.0,16,0
749,1068,VPS35,ENSG00000069329,0.0,1.0,1.0,17,0
750,1069,DNAJA2,ENSG00000069345,0.0,1.0,1.0,14,0
751,1070,BCL3,ENSG00000069399,0.0,1.0,1.0,9,0
752,1071,KCNAB2,ENSG00000069424,0.0,1.0,1.0,22,0
753,1074,CLEC2D,ENSG00000069493,0.0,1.0,1.0,2,0
754,1075,FUNDC1,ENSG00000069509,0.0,1.0,1.0,3,0
755,1077,RORA,ENSG00000069667,0.0,1.0,1.0,1,0
756,1079,TGFBR3,ENSG00000069702,0.0,1.0,1.0,3,0
757,1082,ATP1B3,ENSG00000069849,0.0,1.0,1.0,14,0
758,1083,NEDD4,ENSG00000069869,0.0,1.0,1.0,1,0
759,1084,PIGB,ENSG00000069943,0.0,1.0,1.0,2,0
760,1085,MAPK6,ENSG00000069956,0.0,1.0,1.0,9,0
761,1086,GNB5,ENSG00000069966,0.0,1.0,1.0,1,0
762,1087,RAB27A,ENSG00000069974,0.0,1.0,1.0,25,0
763,1088,HDHD5,ENSG00000069998,0.0,1.0,1.0,6,0
764,1089,UFD1,ENSG00000070010,0.0,1.0,1.0,12,0
765,1093,PHRF1,ENSG00000070047,0.0,1.0,1.0,8,0
766,1094,ELP1,ENSG00000070061,0.0,1.0,1.0,2,0
767,1095,NUCB2,ENSG00000070081,0.0,1.0,1.0,12,0
768,1097,PTPN3,ENSG00000070159,0.0,1.0,1.0,1,0
769,1099,DAPP1,ENSG00000070190,0.0,1.0,1.0,13,0
770,1101,SLC44A1,ENSG00000070214,0.0,1.0,1.0,9,0
771,1102,TMEM260,ENSG00000070269,0.0,1.0,1.0,3,0
772,1103,SMG6,ENSG00000070366,0.0,1.0,1.0,3,0
773,1104,EXOC5,ENSG00000070367,0.0,1.0,1.0,10,0
774,1105,CLTCL1,ENSG00000070371,0.0,1.0,1.0,1,0
775,1107,FSTL3,ENSG00000070404,0.0,1.0,1.0,3,0
776,1108,DGCR2,ENSG00000070413,0.0,1.0,1.0,9,0
777,1109,RNF126,ENSG00000070423,0.0,1.0,1.0,5,0
778,1110,MNT,ENSG00000070444,0.0,1.0,1.0,4,0
779,1111,ZXDC,ENSG00000070476,0.0,1.0,1.0,6,0
780,1112,JMJD6,ENSG00000070495,0.0,1.0,1.0,10,0
781,1113,POLB,ENSG00000070501,0.0,1.0,1.0,5,0
782,1115,WIPI1,ENSG00000070540,0.0,1.0,1.0,3,0
783,1117,GBA2,ENSG00000070610,0.0,1.0,1.0,6,0
784,1118,NDST1,ENSG00000070614,0.0,1.0,1.0,10,0
785,1120,AP3M2,ENSG00000070718,0.0,1.0,1.0,1,0
786,1124,PABPC1,ENSG00000070756,0.0,1.0,1.0,83,0
787,1125,TESK2,ENSG00000070759,0.0,1.0,1.0,1,0
788,1126,CFAP20,ENSG00000070761,0.0,1.0,1.0,3,0
